-4.010429059281613307e-01,-2.905356432254048160e-01,-1.189562664932554831e-01
-3.124214224842678522e-01,-2.636371849651495958e-01,-1.202048839115684720e-01
-2.783096662786523345e-01,-2.519480538348771170e-01,-1.196987568049766443e-01
-3.571933118411786956e-01,-2.841417004155080139e-01,-1.246776093144312675e-01
5.000000000828814795e-01,1.828504552719471821e-01,-5.214254371714235892e-02
4.999999997539860686e-01,2.893432654589318531e-01,-3.323816670684152236e-02
4.999999997075001423e-01,3.063165125226553487e-01,-3.154796516378224197e-02
-4.255430173590255688e-02,6.257321225179562907e-02,5.631632836066048642e-02
6.442162493390538036e-02,1.002231722017726534e-01,5.863500414964382262e-02
4.999999993740391058e-01,3.815013592625040029e-01,2.966771085921440093e-02
2.936746658161646928e-01,9.474444973781304125e-02,6.549703632080620376e-06
3.267345003232026146e-01,1.079857609633748244e-01,1.908044597986051751e-03
2.464626081109467515e-01,2.190101007371634823e-01,1.029690178713915938e-01
-4.999999991753367734e-01,-4.513795452302110101e-01,-1.928724980476596981e-03
-4.999999995020543708e-01,-3.598079274775443093e-01,1.351599129065300491e-02
-4.999999993409807164e-01,-4.089151423735959412e-01,1.261845972923687949e-02
2.156697070934941451e-01,1.439772019841791539e-01,5.491752350622442630e-02
-1.323270034353606905e-01,2.468750261748580560e-02,4.972763417852086448e-02
5.033170232152367474e-01,3.550212859505141871e-01,1.108365648542601750e-01
4.999999988522781935e-01,4.999999996531710456e-01,1.281769063848108292e-01
4.999999987728230844e-01,4.999999996214110620e-01,1.333961400850900147e-01
4.999999987714696115e-01,4.999999996208703834e-01,1.335150395548507229e-01
-2.700995595821902850e-01,-1.471149506179151786e-02,5.345117963476735817e-02
-5.000000010530532002e-01,-4.516105614998519591e-01,-1.469556349664511430e-01
-4.999999519675392690e-01,-4.505237225802419254e-01,-1.469274357632789629e-01
4.999999998192746209e-01,2.779938731274679276e-01,-3.807834284163885002e-02
4.999999999163781128e-01,2.615575825265812338e-01,-4.834782696358257831e-02
5.043210748124974385e-01,4.130948797205965528e-01,-2.531928360106387027e-02
5.000000350075987088e-01,4.164910537808810820e-01,-2.480464249405472596e-02
4.999999761673206700e-01,4.204276268818838980e-01,-2.461464338049556069e-02
4.999999728447033776e-01,4.206704306042871599e-01,-2.456501567623098348e-02
4.999999727277222306e-01,4.206764829478727430e-01,-2.456399663234457020e-02
5.042397766147131977e-01,4.034073036781192223e-01,-2.662310802991177047e-02
2.484086858210508147e-02,-1.138092110313718569e-01,-8.991589449763993935e-02
-4.056999107182421294e-01,-2.403925888557590929e-01,-8.083520142495330407e-02
-4.999999988453944222e-01,-4.999999996507922262e-01,-1.229770821518786778e-01
-4.999999988095962800e-01,-4.999999996366747967e-01,-1.251087701945812203e-01
-2.654128007655892074e-01,-1.677264365158928905e-01,-6.060237445523159600e-02
-5.027754473039860450e-01,-2.773239877562699296e-01,5.217135747039212956e-02
-4.999999752326622082e-01,-3.200524033501295218e-01,4.614355639715158469e-02
-5.006431026860649336e-01,-1.144868617720675441e-01,8.043372014345180621e-02
5.002712334143195605e-01,3.323830868952183382e-01,1.059047886776626757e-01
3.364648545048875561e-01,2.586336060241714585e-01,1.107862031409412445e-01
4.999999987901663223e-01,4.999999996327597618e-01,1.472777533489042501e-01
4.999999987561816184e-01,4.999999996154906867e-01,1.501514108236512712e-01
4.999999987329661333e-01,4.999999996064362628e-01,1.521433891430031826e-01
-5.000021678640574896e-01,-1.318482158768674029e-01,3.952036996973434801e-02
4.999999996654527767e-01,2.833228217466209342e-01,2.653415473125178559e-02
4.999999992712509389e-01,4.138593978259291761e-01,3.890941054568697322e-02
4.999999993208550930e-01,3.997195032978277385e-01,2.982226959777043579e-02
4.999999995260233643e-01,3.168285248263004172e-01,4.580348352593628658e-02
-4.999999994578324114e-01,-3.313060473657462590e-01,-6.555724931806319877e-02
-4.999999990624164337e-01,-4.707720991530515708e-01,-7.901310246264418857e-02
-4.999999989274239165e-01,-4.999999996630804522e-01,-8.782714509673113235e-02
4.999999993859374769e-01,3.781626085044754171e-01,2.733270760817573669e-02
4.716457452831948061e-01,1.036159469008050421e-01,-3.581684492561017924e-02
4.999999991030554813e-01,4.854522419882529305e-01,5.843876602799889450e-03
4.999999991011924161e-01,4.838680481313882287e-01,2.484383145057044665e-03
-4.999999993212623228e-01,-3.999373833639611742e-01,-1.059844544338228584e-01
-2.545791006590998606e-02,-1.270676517681091355e-01,-8.772590415084913218e-02
1.658975780102927081e-02,-1.499616651872143491e-01,-1.146359334073620423e-01
1.616018524415014646e-01,-9.672053877542326206e-02,-1.098653784759269919e-01
1.343082402716685442e-01,-1.069615205764188892e-01,-1.109256393372062000e-01
4.999999996524230883e-01,3.231843874429317087e-01,-3.925402866958113690e-02
5.000000012116548875e-01,3.468139258339675846e-01,-3.577327953099034702e-02
5.038045281829620636e-01,3.637220518432126570e-01,-3.458209614782436353e-02
5.005545523957299903e-01,1.141089196972714659e-01,-7.673806414247255625e-02
4.999999993038188317e-01,4.999999998321383865e-01,2.547977700335157455e-02
4.999999993058838466e-01,4.999999998328162332e-01,2.520920377229362783e-02
4.999999993052634539e-01,4.999999998319193950e-01,2.525112782859294247e-02
4.999999993011827737e-01,4.999999998256622336e-01,2.549795821920347941e-02
3.302554800577853222e-01,3.559221689737521177e-02,-5.236289287462211200e-02
-3.084217206810332401e-01,-2.100446889910477233e-01,-8.159805752821989999e-02
4.999999995811752473e-01,3.371402896948342831e-01,-2.270888344538361803e-02
4.999999993932093267e-01,3.966604411964673171e-01,-1.670805084846596275e-02
4.999999992177275865e-01,4.631841203310437804e-01,-5.650490777471606392e-03
4.999999992212391109e-01,4.470132572370927315e-01,-7.930425301476680053e-03
4.999999993198155912e-01,4.204469402420218382e-01,-1.164007670724349908e-02
4.999999931110765128e-01,4.999999777433593029e-01,6.112894963091129209e-03
-4.999999989644952070e-01,-4.999999996754347364e-01,-8.778282682564411687e-02
4.999999987720105676e-01,4.999999985217701282e-01,8.872605291713075992e-02
2.329977800763045337e-01,1.322368777647041638e-01,4.212633924895375220e-02
-4.570271422375652981e-01,-7.312638480042896183e-02,5.483953810461948686e-02
1.158486808297700121e-01,1.959716301364775870e-01,1.170627071654909979e-01
1.138995244661849815e-01,1.965237210698943526e-01,1.179342911851316844e-01
4.999999993357477357e-01,4.191966954188063310e-01,1.178944974450406441e-01
5.000000021868375999e-01,3.876396981762676441e-01,1.188510649053050316e-01
4.999999992198114751e-01,4.728591614705226487e-01,1.328260468258400107e-01
4.999999988288634234e-01,4.999999996213715936e-01,1.484181530037533003e-01
4.999999988155051645e-01,4.999999996247713741e-01,1.485360489024059871e-01
4.999999996784091905e-01,2.827049193301049423e-01,1.976015223370984619e-02
4.999999989610422468e-01,4.999999996762519716e-01,8.977035650963720304e-02
4.999999989481391238e-01,4.999999996710914885e-01,9.076189064376198601e-02
1.134016548627923282e-01,6.147912821908041447e-02,1.837679529016863697e-02
-4.775280615658388239e-01,-8.982351960208138919e-02,4.738981771879179072e-02
-4.150716886676593664e-01,-5.098116237983289084e-02,6.119864683606243694e-02
1.117652155409980391e-01,7.597215296606793511e-02,2.946351140004171282e-02
4.999999995989548029e-01,3.291706371741792703e-01,-1.681543817824620451e-02
4.999999994692707062e-01,3.701707588691022788e-01,-1.126312114579915667e-02
4.999999995876572845e-01,3.348136880085826883e-01,-1.881623773492617849e-02
4.999999995147620391e-01,3.559620999087985682e-01,-1.649478363610905676e-02
4.999999993065372128e-01,4.263862834469052676e-01,-1.794567320224393914e-02
-4.999999991582070313e-01,-4.311821946473715639e-01,-8.178004396162284750e-02
-4.999999990164276653e-01,-4.806055321132211011e-01,-9.344483672397760343e-02
-4.999999989873425976e-01,-4.913446559718613882e-01,-9.498635384906276014e-02
-4.999999992930432291e-01,-3.857944377357029331e-01,-9.061780016584056185e-02
-4.999999989897285779e-01,-4.999999997025271203e-01,-9.886679767353252768e-02
-4.999999988458515010e-01,-4.999999996459183471e-01,-1.109608431980973475e-01
-4.999999988332818890e-01,-4.999999996407483160e-01,-1.118114944163050850e-01
-4.999999988307633481e-01,-4.999999996404485558e-01,-1.125610136228668984e-01
-4.999999996458994733e-01,-2.995247691020622161e-01,-6.723598893633206397e-02
-1.295820128042678709e-01,-1.027117929157101428e-01,-4.495761492063406889e-02
-6.290665833742138668e-02,-7.690671655855338407e-02,-4.178614883926785872e-02
-4.999999993942038090e-01,-3.691606259452944738e-01,-4.275328241503093679e-02
-4.999999991084184692e-01,-4.999999997490571779e-01,-5.820243189762316222e-02
-4.999999990703498098e-01,-4.999999997291246223e-01,-6.018548288976794530e-02
-4.999999990631403546e-01,-4.999999997255424877e-01,-6.059522803669278868e-02
-6.879860815100936888e-02,-7.525366359862636911e-02,-3.916322371062076063e-02
2.388770719625223637e-01,3.876378950207762242e-02,-2.826418403159527970e-02
4.999999995292245814e-01,3.192961506256846160e-01,4.193149408742794654e-02
4.999999990041893438e-01,4.999999996879613273e-01,8.210638518847943046e-02
5.014241152571414784e-01,4.698895955412771830e-01,1.479393648187604382e-01
4.999998643387377206e-01,4.102271033403074862e-01,1.413470891623541392e-01
5.000000056083037103e-01,4.417233174947107766e-01,1.454790185422406568e-01
5.000000266609592181e-01,3.926540364619137691e-01,1.412963489077621038e-01
5.000000410722366118e-01,3.934917110504090876e-01,1.414848782427183260e-01
5.029559750955361341e-01,3.965911120473618046e-01,1.419993038623892923e-01
5.029623687972045731e-01,3.966685108397965398e-01,1.420306360254554034e-01
5.029660206204638051e-01,3.967035338765069197e-01,1.420419915097786145e-01
-1.136050024404642173e-01,1.007237964785568929e-01,1.013920089690834581e-01
-5.007484167959340704e-01,-1.323668503734560242e-01,7.140385879300160943e-02
-5.019981702106353083e-01,-2.155261191876585158e-01,6.412337779506840918e-02
-5.020452941584544471e-01,-2.181944819332496954e-01,6.428741547649056975e-02
-2.009671041198211883e-01,8.103311422961381738e-02,1.076594663848874228e-01
-1.740177442666742957e-01,9.193158314931658415e-02,1.092870600540607334e-01
-4.999999991126964916e-01,-4.999999997676993768e-01,-8.298006489870267399e-02
-4.999999998309734295e-01,-2.277821763980472647e-01,-4.279008815103350905e-02
3.374375404109410947e-01,1.393791629285143739e-02,-7.005561979496859049e-02
4.893900462280881825e-01,6.042656979361396563e-02,-7.186873525815767882e-02
2.737112396377359702e-01,-1.168463032290239546e-02,-7.379382935713348080e-02
4.999999998462074102e-01,2.468012651450999240e-01,-2.156909149491395561e-02
3.656240703688859450e-01,1.313397479487365960e-01,9.885974818292770847e-03
3.949670423516211948e-02,6.307569793318895668e-02,3.715140102202456329e-02
-4.999999995025591337e-01,-3.485413938706014014e-01,3.428199977892367172e-03
2.652510178190619072e-01,1.876536421019478484e-01,7.534976715558509841e-02
-2.195572908189556138e-01,7.421086603521051539e-02,1.070502323958110041e-01
-2.066639676614278609e-01,7.972764473989660261e-02,1.080523015633497036e-01
-2.409697939996602312e-01,6.470877100549773941e-02,1.051349920758268830e-01
-5.000000001893943891e-01,-1.874515975484489505e-01,6.433058011167112900e-02
5.019430202295279697e-01,3.412070324803931909e-01,1.059974809906774756e-01
-5.000000001103944713e-01,-1.815605543929361410e-01,5.794185794104361048e-02
-5.000000027174631434e-01,-1.593048299285281799e-01,6.573454728292191240e-02
-4.999999589968844860e-01,-3.838448507467940862e-01,3.271454397003228931e-02
-4.999999624134143783e-01,-3.950041843909588013e-01,3.155106641574352555e-02
-4.999999463886242723e-01,-3.855148581724017753e-01,3.253316908762119569e-02
-5.000000536180343458e-01,-4.115491116298924945e-01,2.752639752592586642e-02
4.999999989840799297e-01,4.999999996984145212e-01,9.817904667556076603e-02
4.999999989598236660e-01,4.999999996935843294e-01,1.038761455900143599e-01
4.999999988253333583e-01,4.999999996404909663e-01,1.147181257086722084e-01
4.999999988230280357e-01,4.999999996395743107e-01,1.148972367936658551e-01
4.999999988857659061e-01,4.999999996667470192e-01,1.264583310598952626e-01
4.999999987842592697e-01,4.999999996257534218e-01,1.352433986641031760e-01
-4.999999990854763765e-01,-4.830424369280453267e-01,-2.010485165860733184e-02
4.999999994476660437e-01,3.418635746933481601e-01,5.199551200515637600e-02
4.999999993943563537e-01,3.644624757573431961e-01,5.003387674467635327e-02
-4.999999995780043949e-01,-3.007399175075270437e-01,-5.263119808954866419e-02
-4.999999990138044859e-01,-4.850918288718644722e-01,-8.762757658442939246e-02
6.600515928401380628e-02,-4.818263471147575527e-02,-5.127828007844163066e-02
1.604668268343962811e-01,-5.820581635861452052e-02,-8.116732645450011607e-02
5.000000001370507041e-01,1.649197294966118499e-01,-3.936560604972708100e-02
5.000002733679999034e-01,2.138474310612182572e-01,-6.862758824971346150e-02
5.000000242141474649e-01,2.201151804040026860e-01,-6.881260413000904463e-02
4.999999927050433057e-01,2.249560040722815846e-01,-6.816690400000879890e-02
4.999919133691267947e-01,2.249987748351688632e-01,-6.816764825914416182e-02
4.999999104210900436e-01,2.395085363392625011e-01,-6.607252362070466234e-02
-4.114447745640220644e-01,-4.859737032931191886e-02,6.209444064621651854e-02
-5.042898920766071269e-01,-1.358581152499235001e-01,5.344207748288292564e-02
-5.000000002655569098e-01,-1.554130828233340200e-01,5.256205725264520567e-02
-4.999999999830113118e-01,-2.141340035319461987e-01,4.406328024791397041e-02
-4.999999997872127122e-01,-2.780772686369500923e-01,3.438411791752105096e-02
-4.999999986889918646e-01,-4.999999989382066246e-01,-3.712306862177769135e-03
-4.999999992142926675e-01,-5.000000009634965048e-01,-3.033645927836964122e-03
2.410728584185841405e-01,1.791354418550904215e-01,7.481921403289970574e-02
4.999999988084334879e-01,4.999999996371461419e-01,1.198280580110795968e-01
4.999999988071074930e-01,4.999999996366212840e-01,1.199540351018433676e-01
4.999999988066356482e-01,4.999999996364362653e-01,1.199897789882208021e-01
-9.113010469195248486e-02,2.958255634209020976e-02,4.353184565394962319e-02
-3.062311269621755261e-01,-1.976793547154237149e-02,5.832225332856812855e-02
1.501939394362428459e-01,1.705533897740038884e-01,9.012378825400972626e-02
4.954091708407118433e-01,3.260996553377807916e-01,1.196926741163581998e-01
