0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.819211084332524708e-02,1.579051972496818834e-01,7.139782890894698364e-02,-3.253266149959574971e-01
1.882481747120083870e-01,-2.821397063003222017e-01,2.753867066635340421e-01,-5.754839390574839619e-02
4.021810682973245843e-01,-3.423552276110319315e-01,3.860841994208225603e-01,7.434534489811350788e-03
6.434342403364118335e-02,-1.196438028134048925e-01,9.318308363940452921e-02,-3.697119843228716118e-01
3.267433429752026330e-01,-4.315092238261987179e-01,2.659257955907806670e-01,1.411109791476004571e-01
-7.197811160705234190e-01,9.084603015040233487e-01,3.028076368014798181e-01,2.759808393590404418e-02
-7.996888981682249709e-01,8.772970263165142946e-01,3.306322343353343962e-01,-1.640478140395326689e-01
-8.548964818749912320e-01,7.647548652429436711e-01,3.768628728377044768e-01,-4.525962303308079804e-01
-1.175966355980644584e+00,5.539616810752891141e+00,5.845018510904773645e-01,2.038077568881702106e-01
-1.223373066667162057e+00,5.166008901552770816e+00,4.560198126112701145e-01,1.355209535597269865e-01
-1.347973779759760182e+00,5.245122730431181601e+00,4.968171992331470443e-01,-1.349725768438047591e-01
-1.633744894076495813e+00,5.871829237890676012e+00,7.377285502791861571e-01,5.292927933001437268e-02
-1.637859626231601862e+00,5.873489121727012652e+00,7.399150006147100500e-01,5.242279659213985865e-02
-1.689148298141390780e+00,5.784315223606489198e+00,7.520357114049763814e-01,-3.319775523268070350e-02
-1.688684246383830079e+00,5.771675923651795159e+00,7.588573783988205035e-01,-2.519007222635785692e-02
-1.678274588024385006e+00,5.769421836681408955e+00,7.467695112125400936e-01,-4.418021250688816681e-02
-1.697821704849249436e+00,5.777924157252259718e+00,7.674313943165037566e-01,-5.661478262445880649e-02
-1.700201002668402905e+00,5.778249674032060135e+00,7.661487823876885761e-01,-5.694220128484987070e-02
-1.591597185925988978e+00,5.994883813323683697e+00,7.427882523539058868e-01,-1.157035760893844328e-01
-1.589310915005937019e+00,5.997688434572965299e+00,7.524045994507889690e-01,-1.224526689790773060e-01
-1.577528975262617594e+00,5.980634394975362866e+00,7.158719118800578318e-01,-1.372894149205362291e-01
-1.577810828981035751e+00,5.980580224753917484e+00,7.158851717316004892e-01,-1.373828066400871184e-01
-1.569424233522966228e+00,5.991019134558111858e+00,7.133865829272435510e-01,-1.368679279287254580e-01
-1.571284160231172677e+00,5.984122823172636885e+00,7.089938018948460652e-01,-1.335494673738135685e-01
-1.571082873343330411e+00,5.983676787917991291e+00,7.078339246847894506e-01,-1.349792431371602264e-01
-1.430793760815470606e+00,5.914563168474932908e+00,7.446012537508908125e-01,-1.088142565736235634e-01
-1.027306129511192712e+00,5.719143251202204681e+00,4.034577526648970291e-01,1.430890163077166155e-01
-8.276601359150379533e-01,5.817314975885643946e+00,6.265358412158827939e-01,2.376253774127030649e-01
-5.511577267982743500e-01,5.606774306966484822e+00,4.087263436536864858e-01,3.989814079746058506e-01
-2.869981939832312312e-01,5.898386811542279951e+00,2.392643498705647187e-01,-1.471656800029735868e-02
-3.004069182904340329e-01,5.921884277633584048e+00,1.948748994310129101e-01,-2.912189957010390823e-02
-2.673668457137501342e-01,5.935833915671762995e+00,2.005096006885041249e-01,-5.801548226783695417e-02
-4.646810209246515777e-01,5.827458443292456103e+00,-1.216402208250302874e-02,-3.198131307279628022e-01
-4.444265615675797032e-01,5.849083392356498656e+00,-3.008412033200903030e-02,-3.485750048675346768e-01
-4.425899514957482017e-01,5.850395631252661488e+00,-2.539082644246603779e-02,-3.523103303662449282e-01
-4.351371286755006396e-01,5.956282779259245430e+00,3.365988293868378556e-02,-3.071499705716406181e-01
-4.386309482546419392e-01,5.966320726584863898e+00,3.022068878946803511e-02,-2.927894830960905970e-01
-5.109649223508982985e-01,5.996753386816981113e+00,1.456057837744277050e-01,-3.082591308351174675e-01
-5.110575664923111550e-01,5.997739874391657011e+00,1.452373475735191655e-01,-3.064328062527776897e-01
-5.019053869407729129e-01,5.998904132848561943e+00,1.581102602444046101e-01,-2.825751485284012099e-01
-5.018649975396006768e-01,5.999937530678606912e+00,1.585891145855458373e-01,-2.835821830198443361e-01
-6.816959963002671152e-01,5.969626980441499420e+00,2.249708534661395420e-01,-3.955208168049650919e-01
-6.589520539143445266e-01,5.977746423664036968e+00,2.084935430995177585e-01,-3.766598182428648744e-01
-6.651327730921796633e-01,5.983037667902883605e+00,2.092047288453823817e-01,-3.923283059269275785e-01
-6.650516405523256847e-01,5.982884828675615552e+00,2.091843644945053649e-01,-3.925908944396697686e-01
-6.510633188433433416e-01,5.999058476930877681e+00,2.036060312041898801e-01,-3.942028263064897842e-01
-6.508959648681434951e-01,5.999682932833418469e+00,2.041461451884518108e-01,-3.936614096294971943e-01
-6.668550773715230529e-01,5.982520252581577047e+00,1.708724030626086465e-01,-3.897510005446702674e-01
-6.611912498244661984e-01,5.987928571210643369e+00,1.648669999425099453e-01,-3.869907585957871321e-01
-6.505317172222295774e-01,5.999927882453298444e+00,1.548423478828893085e-01,-3.593260818701197179e-01
-6.505150244890295363e-01,5.999976743545455626e+00,1.548727756228468200e-01,-3.593249957178390463e-01
-5.490247429399348622e-01,5.954119379160654368e+00,2.749022300241893424e-02,-3.696475410029729791e-01
-5.696828920900537385e-01,5.981328604345153899e+00,-2.428997719111796599e-02,-1.301396573781297694e-01
-5.678695876477287685e-01,5.986264560811963342e+00,-2.776392487186884681e-02,-1.313708398494390917e-01
-5.763401758410464648e-01,5.980445677726504705e+00,-6.768240544723995444e-02,-1.733506435746174079e-01
-5.768333982008917449e-01,5.989715001216033841e+00,-6.320194326999162282e-02,-1.692524169893414310e-01
-5.550277663842099196e-01,5.993720985337073870e+00,-4.350661545519381168e-02,-1.800865169727575432e-01
-5.514412748788148910e-01,5.996939498118344147e+00,-3.701284399349790560e-02,-1.852720024038494451e-01
-5.434507993388870695e-01,5.999904099877732655e+00,-3.759885599668043310e-02,-1.916601729535957754e-01
-5.434656430631303881e-01,5.999982577092006331e+00,-3.760925186800388731e-02,-1.917244758302588670e-01
-5.434645140347056369e-01,5.999995624018205298e+00,-3.760788961755733711e-02,-1.917158719746907547e-01
-4.847384470477071328e-01,5.832241346312743602e+00,-3.904143880603359179e-02,-3.720712304594827602e-01
-4.140024737008661804e-01,5.866517201080706734e+00,7.640495163361293862e-02,-3.147882242228267069e-01
-2.343268476359821606e-01,5.450951265889600883e+00,1.510693106198722768e-01,-4.880815586978071163e-01
2.189536062988997611e-01,5.679263948791255956e+00,-5.520801201734952812e-01,2.582360624684083561e-01
3.016859848365881502e-01,5.682948022541723709e+00,-5.623234153520079159e-01,4.481192047969034808e-01
3.302506100840490455e-01,5.685304568719081963e+00,-5.413424468460924510e-01,4.985175150790455700e-01
2.116883521661511447e-01,5.928815536249517848e+00,-6.065461332346632206e-01,-6.761443481099999042e-02
2.073601272886065605e-01,5.946300574963792052e+00,-6.253291501887970893e-01,-2.629944352251981782e-02
-3.537482208459847843e-01,5.511467384868472763e+00,-2.141819000375844162e-01,1.191210191968201659e-01
-5.147995688833717498e-01,4.787298036415858604e+00,-2.491146309678123338e-01,4.499747358379908579e-01
-5.969783561178320097e-01,4.847720373923434245e+00,-2.071461692876298555e-01,4.993652670794026527e-01
-6.430706277025458606e-01,5.063009142125817874e+00,-3.436523699850683178e-01,3.469487238500243431e-01
-7.876900855858768313e-01,4.926597890802409729e+00,-3.455309801220762811e-01,1.601074698323596002e-01
-7.973479260724670725e-01,4.922755432345743642e+00,-3.507719809031185632e-01,1.541075609849553718e-01
-9.609542306465147510e-01,5.167789050510680937e+00,9.047716622440878931e-01,1.613403702336148882e-01
-8.373413541571670393e-01,5.180814595944394085e+00,9.967165251275461602e-01,1.975337536160731433e-01
-1.103356777789348264e+00,5.839500938618049197e+00,4.651551024565275805e-01,-2.489822447346660417e-01
-1.000080237675166073e+00,5.896144174744864408e+00,2.942561653404197619e-01,-2.675632206363862675e-01
-1.342517640843127635e+00,5.985089596505103415e+00,6.477150115082161985e-01,4.744195567289700710e-01
-1.340385288774454953e+00,5.987914634409588821e+00,6.427702649234845467e-01,4.767188185311475590e-01
-1.417569088927626453e+00,5.979824493105845740e+00,7.304597957928316010e-01,4.185624811926965672e-01
