0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.678688965037542460e-03,-1.655580606093441931e-01,1.765488224668686212e-02,1.099621779899565138e-01,1.209406976233262827e-02,2.738188199644573523e-02,1.082306802505976495e-02,3.237060810909481168e-02,8.014543324301157817e-03,1.981881973579426720e-02,5.914091653282983058e-03,1.442659188382780684e-02,4.155975849044785120e-03,9.589332243550872936e-03,2.732921927219134940e-03,6.271162976822388865e-03,1.401179385071638431e-03,3.460743293501253749e-03,9.224886181861513112e-05,1.989249703176978676e-03
1.728148319352445367e-02,5.564302124019498974e-02,9.798258429877592518e-03,2.129380520360541623e-02,7.175955198554199478e-03,1.823065554465609292e-02,5.032427787485497725e-03,1.170911012633249829e-02,3.554767066500397112e-03,8.242189424500405773e-03,2.469535131446177426e-03,5.556930021646871651e-03,1.684799059817070413e-03,3.721822198040538026e-03,1.082758158624062307e-03,2.393394752289097413e-03,5.476044353373330604e-04,1.312236713289006030e-03,3.445871074416437024e-05,7.447023502050304205e-04
1.809905379628320987e-02,6.444003424014571602e-02,7.123549861595110215e-03,6.816749898664526026e-03,4.958809751298561344e-03,1.209755003759080405e-02,3.124936288111987426e-03,6.189663424324793814e-03,2.115600761597204171e-03,4.606813278625021893e-03,1.409600483365638533e-03,2.976775076810219724e-03,9.376182363361918078e-04,1.990490902541175618e-03,5.911610639286077286e-04,1.264268018776117195e-03,2.953417856654029245e-04,6.880994650817027092e-04,1.782152155429907845e-05,3.859430860483951627e-04
3.949823572640021041e-02,1.426096827434935599e-01,2.635391877362234375e-02,6.295275487204907150e-02,2.015159219809433550e-02,5.267479512680605519e-02,1.446124982369526545e-02,3.457850443672385449e-02,1.033250679735747343e-02,2.432504739746567390e-02,7.237864313070004919e-03,1.648030356410902508e-02,4.964316194781017572e-03,1.105477385239448870e-02,3.202221392212769094e-03,7.122526624794895192e-03,1.623411079429049227e-03,3.911117804218688584e-03,1.029575011572713051e-04,2.224243160916740750e-03
4.661810840255892208e-02,2.383336566495669329e-01,3.541683714905234648e-02,9.297825454108053778e-02,2.996245532216485277e-02,8.603749203332269890e-02,2.235136924906333533e-02,5.610824687042045844e-02,1.642595906666531949e-02,4.011869484795134444e-02,1.170373351413507915e-02,2.729068674289255106e-02,8.122535036953234047e-03,1.840425989298008491e-02,5.279958959828101941e-03,1.189520032257307403e-02,2.690354108323341452e-03,6.554547542052016965e-03,1.733871744491104563e-04,3.743080492764185984e-03
4.634577825392066641e-02,2.386031941607957285e-01,3.514671554414887378e-02,9.214975954717477546e-02,2.979305366626377669e-02,8.570925294325289212e-02,2.223119412710672371e-02,5.582777776120427526e-02,1.634468801080478026e-02,3.994184231079438152e-02,1.164807990309029567e-02,2.716814781327463527e-02,8.085169538979190829e-03,1.832369156522859616e-02,5.256160905949516099e-03,1.184339311179212484e-02,2.678399083362037469e-03,6.526321067288574744e-03,1.726503273126944672e-04,3.727140629708683515e-03
4.563405602058824562e-02,2.302517798038004049e-01,3.518671878681955967e-02,9.406447967099021423e-02,2.970760969806949744e-02,8.519967835457206706e-02,2.221468002922977192e-02,5.592678524944588725e-02,1.633178634232106824e-02,3.991025794483589462e-02,1.164391333753363178e-02,2.717416732514605845e-02,8.083328330968066189e-03,1.832310636229320458e-02,5.255693983282393525e-03,1.184500379685224716e-02,2.678350575057369693e-03,6.527249738984251121e-03,1.726915204927191735e-04,3.727979036488817365e-03
-1.500017126617200248e-02,2.949739822675443435e-01,-2.391913670789598892e-02,-1.195866605860725213e-01,-9.021374548056269177e-03,2.330764501003167972e-06,-7.031766288649772545e-03,-1.850470953873716712e-02,-4.286594142728228016e-03,-7.843639653920639332e-03,-2.905252770492103807e-03,-6.283462348509268394e-03,-1.890552560141133117e-03,-3.875220307872646614e-03,-1.187901274355706010e-03,-2.522442399393148502e-03,-5.893893876850167437e-04,-1.352611292953495321e-03,-3.502186135192635096e-05,-7.585318047682375157e-04
1.795999835378457588e-02,1.720669989860166837e-01,1.054504381241819222e-02,1.510340391900919128e-02,1.136160139325548962e-02,3.836067312186215716e-02,8.407401730219789260e-03,2.092566918279036708e-02,6.374115978665145094e-03,1.615270816225640449e-02,4.575199212236813473e-03,1.077897322050271403e-02,3.203353021569877758e-03,7.349429208282444448e-03,2.091521585219086564e-03,4.746404945119973677e-03,1.069279114434337243e-03,2.623723891699738901e-03,6.957696710061505717e-05,1.501454958343784694e-03
1.572256947211047445e-02,1.487744032891242796e-01,8.676801032757509857e-03,9.921239008494439626e-03,9.355528994865577180e-03,3.151001634535689766e-02,6.828575247525902475e-03,1.670391927803228233e-02,5.158413006675777700e-03,1.301222451141344563e-02,3.688009731147458888e-03,8.642904741966848936e-03,2.577049024681726808e-03,5.895630621639554730e-03,1.680071438622471889e-03,3.803446849475406507e-03,8.581612781332534877e-04,2.101589013558203232e-03,5.567747585020464695e-05,1.201675831060283663e-03
3.029844862555875623e-02,2.265525428512718820e-01,2.090228716896083694e-02,4.180396089878544302e-02,1.969169775381652762e-02,6.076165613931950454e-02,1.450596587622196218e-02,3.582459641318651300e-02,1.077565416095758316e-02,2.664926573973185400e-02,7.679316730552827701e-03,1.791382458910871500e-02,5.341748384659448720e-03,1.214234565639628165e-02,3.474996602383912444e-03,7.838870857902576622e-03,1.772004723116468380e-03,4.323986218501251096e-03,1.144217022197403040e-04,2.469981092540132241e-03
4.515839835118227834e-03,1.742208024697917967e-01,4.997055304357187269e-03,7.332392150276234241e-03,9.161997216209669809e-03,3.788671348857192145e-02,7.402956647599653189e-03,2.030051969127390568e-02,5.965235285818381271e-03,1.616815557543728812e-02,4.421321353691922730e-03,1.085918528078381497e-02,3.161919775623814322e-03,7.470217402810773802e-03,2.092070673448319807e-03,4.849238175809103026e-03,1.078723668279370825e-03,2.695519492932617854e-03,7.203559478157804479e-05,1.552738402387662375e-03
3.148345644060583388e-03,1.918319282937454295e-01,3.268961397767263053e-03,-1.060112280497012543e-03,8.423237756299061657e-03,3.737098281094641816e-02,6.821583920614123983e-03,1.874573393650139433e-02,5.589954668077971693e-03,1.540486726363363319e-02,4.160997994870593505e-03,1.027563979356947016e-02,2.988242844522507810e-03,7.099346728360354970e-03,1.981326642868437571e-03,4.607839399409244252e-03,1.023159681969742444e-03,2.564665286786396541e-03,6.861284776618246321e-05,1.478720897540045966e-03
-1.641754758694290162e-02,-2.148337875511715372e-03,-9.934400188155903099e-04,1.431332286674490140e-02,1.982815831160377688e-03,1.145878709658168515e-02,2.481543093412797579e-03,9.096928837541998214e-03,2.211266754433334307e-03,6.590900850389252302e-03,1.760052516055802922e-03,4.690133649934183704e-03,1.303001012701850668e-03,3.220342076536969640e-03,8.825595913461210416e-04,2.119485279686282760e-03,4.613131902860720347e-04,1.185845636345882279e-03,3.210147422347413201e-05,6.906611093841489484e-04
-1.924933189436630471e-02,5.168262016902628458e-03,-2.561821218149640429e-03,9.571484370662311503e-03,1.345535818759220712e-03,1.114911933210837973e-02,2.086489261855526810e-03,8.334972734294810240e-03,1.990191224904504404e-03,6.260437086807301571e-03,1.625131475954800890e-03,4.447965632904311330e-03,1.221640219129378237e-03,3.076163597761354986e-03,8.344976993085369841e-04,2.029103707959906827e-03,4.384951512472887365e-04,1.139115579066322242e-03,3.096136348927108924e-05,6.657393933236272930e-04
-8.324278750703427432e-03,1.201170069438030896e-01,-1.636956676493558178e-03,-1.119416498127258353e-02,3.597967841104536373e-03,2.084498315836870452e-02,3.150698316397020950e-03,9.172016223362994616e-03,2.774065015550223473e-03,8.151626262554851482e-03,2.116233181438896375e-03,5.382210693705237470e-03,1.547447331181025284e-03,3.763606996219500192e-03,1.036283815867438535e-03,2.447392500921087219e-03,5.386649639432400122e-04,1.368673404502566580e-03,3.680625083395719480e-05,7.926360524983843206e-04
-8.159644144788594927e-03,1.229212984415528620e-01,-1.722659833901253471e-03,-1.209263712147616229e-02,3.576680230059991940e-03,2.089870262654689240e-02,3.118334986904983900e-03,9.041878345954178220e-03,2.751365236885096148e-03,8.098687576662596393e-03,2.098474770406059606e-03,5.335879133449624584e-03,1.534879443208193514e-03,3.734288627068960229e-03,1.027901889983294428e-03,2.427742850218334199e-03,5.343438109245359120e-04,1.357866049434144386e-03,3.651533762071221549e-05,7.863714260997079365e-04
-7.371544075057112275e-03,1.278659878196285737e-01,-1.128306332150524026e-03,-1.075608355828641498e-02,4.099648737193422633e-03,2.242481394440629799e-02,3.502229019084604923e-03,9.984358434699858176e-03,3.033050464544842072e-03,8.784737669804785348e-03,2.298288501688998398e-03,5.798967780344977362e-03,1.673293562803593619e-03,4.047042190760118466e-03,1.117730591060165160e-03,2.629584470508317118e-03,5.800733648495951574e-04,1.469050793748900331e-03,3.945329947955213590e-05,8.498062208307327571e-04
-7.264992411948319705e-03,1.284712102361037500e-01,-1.149588426215745422e-03,-1.104602578029971124e-02,4.080118011464337925e-03,2.236853272840428480e-02,3.479053273620939021e-03,9.901626307321156548e-03,3.014397026273278948e-03,8.734288486973378063e-03,2.283750471560695196e-03,5.761202722065067450e-03,1.662771827273884766e-03,4.021740744789928726e-03,1.110684638536208087e-03,2.612903381248140450e-03,5.764215745794076286e-04,1.459789578960635908e-03,3.920447744475612044e-05,8.444406878118965350e-04
-7.232604633028945351e-03,1.287224201585421834e-01,-1.147873305401761815e-03,-1.110170821247623285e-02,4.083312067239461794e-03,2.238194883584995742e-02,3.479547959320457642e-03,9.897346204529103297e-03,3.014563393286635081e-03,8.734042701797849889e-03,2.283622767150896970e-03,5.760140190131103968e-03,1.662606753442767444e-03,4.021118216008471268e-03,1.110536205917478456e-03,2.612421590480939505e-03,5.763338750700194293e-04,1.459512053447740206e-03,3.919622549462996932e-05,8.442655633542230477e-04
-7.203182967214139323e-03,1.282245496468600310e-01,-1.101431126485836066e-03,-1.088614035280660239e-02,4.102501660913684609e-03,2.238901478052187505e-02,3.494005897288492320e-03,9.933806182217539554e-03,3.023458770986712108e-03,8.750591496226044902e-03,2.289607080649134867e-03,5.772953151792934931e-03,1.666497057310056297e-03,4.029087294552955584e-03,1.112974380144707461e-03,2.617581250978265415e-03,5.775422029968026432e-04,1.462279403498110281e-03,3.926768489985770947e-05,8.458141510645962331e-04
-7.198301735761972013e-03,1.282356011748255753e-01,-1.096632426780550949e-03,-1.087122816633271510e-02,4.106093222698393476e-03,2.239804879863623727e-02,3.496684462457756021e-03,9.940499875102497621e-03,3.025379644197245810e-03,8.755136166344915441e-03,2.290964880823306155e-03,5.776082865818817774e-03,1.667431911348746286e-03,4.031180621750942925e-03,1.113579437232497128e-03,2.618934286536672273e-03,5.778495327650976258e-04,1.463022920801090778e-03,3.928730418007287219e-05,8.462378378684943213e-04
1.014188505811118232e-02,2.028410246424384167e-01,-1.693004095832340711e-02,-1.032386060895704449e-01,-9.980474043960959468e-03,-1.688759179559548573e-02,-8.783447714954576227e-03,-2.575435988122964232e-02,-6.262860517638697833e-03,-1.474817634900128793e-02,-4.558183158334854282e-03,-1.091911928983550079e-02,-3.163707540025126590e-03,-7.172558814192903087e-03,-2.066293795247313610e-03,-4.689438220782679231e-03,-1.054303436808172890e-03,-2.577321290374391671e-03,-6.843902407623243551e-05,-1.476659445284161064e-03
