0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.137998324487157209e-01,-6.013289491306780116e-02,-1.953039893068512778e-01,3.363585294205270193e-01
-1.379355059050168253e-01,3.077100795950128004e-02,-2.868462605641104446e-01,4.532830367202700383e-01
-5.009388951127111689e-01,-3.710622183731607793e-01,-3.726120128382730545e-01,-8.642652014132656824e-02
-3.743798556347711637e-01,-2.324054349679987030e-01,-6.016802395448748175e-01,1.011519913945192195e-01
-7.773741698484561979e-01,-3.828954940644581639e-01,-4.988132967925923977e-01,4.619604729005266641e-01
-7.757357175389250070e-01,-3.839929083264749798e-01,-4.959849768349086641e-01,4.621212043389762991e-01
-7.727807116009179911e-01,-3.862975498270170838e-01,-4.891248855193896516e-01,4.717163993359108076e-01
-6.690202848498093546e-01,-4.442350675211828581e-01,-3.324459829277451317e-01,5.839892117808997973e-02
-6.407277549582351961e-01,-3.477558892914451860e-01,7.997293867815864488e-01,4.646940201062320086e-01
-6.899399605421057124e-01,-3.970152001913180850e-01,7.675008974821971863e-01,4.922550776097694980e-01
-6.805909465098366473e-01,-3.828487589018011450e-01,6.514026255132576715e-01,4.912268237611884247e-01
-6.777285513855832999e-01,-3.866674061753170855e-01,6.558055075653371757e-01,4.914383259478457555e-01
-6.772173087674222547e-01,-3.704058241467645951e-01,6.526414803505069528e-01,4.976185122631441859e-01
-6.753470876162203096e-01,-3.709012127494459854e-01,6.546765366596769553e-01,4.993962522820891703e-01
-6.163305740611232375e-01,-1.701508082562259716e-01,4.943942272025407814e-01,3.883372604363849456e-01
-5.733285899119514584e-01,2.204601940844479468e-01,3.203331852897366439e-01,2.971126989760333181e-01
-7.821205598308006435e-01,-5.561717314841629900e-01,8.490828261758768258e-01,1.356328723011024362e-02
-7.801214678121363155e-01,-5.518593067519718121e-01,8.526982873707434907e-01,-3.512405775193257890e-02
-7.622267404934230939e-01,-5.688817666693475328e-01,8.786898479764068126e-01,-2.967793796791725822e-02
-6.452593536768560512e-01,-6.486515345996349824e-01,8.992579446236526053e-01,2.186804053862179686e-01
-7.497114340830838275e-01,-7.321039640041463459e-01,9.946580411433659785e-01,2.338886815116775764e-01
-7.296676923956989524e-01,-7.227979252972861479e-01,9.994333000486632645e-01,2.322717260416997109e-01
-7.330027613268083053e-01,-7.253755969428939965e-01,9.998884683483547642e-01,2.329953007385086039e-01
-7.412172866955557549e-02,-9.362783038715980499e-01,3.531813430561402400e-01,-2.341377929696411564e-01
-1.172649690059067440e-01,-9.337233471096476611e-01,3.583147897915958113e-01,-2.881593623861022913e-01
-1.696787410857665268e-01,-1.012894797223075072e+00,2.623442650125486497e-01,-3.415277270603336857e-01
-1.816536200735388296e-01,-1.036316207991312854e+00,2.826821857679083783e-01,-3.616462555668652490e-01
-1.959226919173776282e-01,-1.018630361193642919e+00,2.899799176728654615e-01,-3.722107143374856486e-01
-3.331602948674308173e-01,-9.480630201686039982e-01,3.219141088410762408e-01,-4.089430578170254460e-01
-4.893288427388871598e-01,-1.057229128303871946e+00,-2.246787232482887198e-02,-3.213680794455860412e-01
-5.442721694414848210e-01,-1.058022759332666762e+00,-2.512129114609521624e-03,-3.813134789986589168e-01
-5.717117983789810065e-01,-1.028076984871241661e+00,4.435607897955357037e-03,-3.774162091909645800e-01
-4.048558747763889576e-01,-8.010780913219792687e-01,6.834134933682143309e-01,3.469881537219923762e-01
4.010338935007847772e-01,-1.332669660512149967e+00,-1.776142716043429548e-01,3.723417507698850715e-02
-8.069526078201426644e-01,-1.885854117764514726e+00,8.147881080407548549e-02,3.174623239890969617e-01
-6.421895040515656072e-01,-1.971509337718689414e+00,-1.034564759033858306e-01,4.947930751647743319e-01
-3.792781444504869093e-01,-1.967577360455200264e+00,-7.852282029379112349e-03,2.805651756646028172e-01
-3.394352875796839419e-01,-1.965376796681321148e+00,-1.942424365614635329e-02,4.069752901566093817e-01
-8.823500514500066672e-01,-2.414964918495617230e+00,4.541933338483424287e-01,3.767854343653631033e-01
-8.652776415492778872e-01,-2.350771027451350914e+00,2.240720660761308936e-01,2.443444173098214545e-01
