-9.414969595009153869e-02,-2.829367577719663629e+00,-5.172352868951627380e-01,-3.396313193317099799e-01
1.461737260222434887e-01,6.333103328943252563e-01,-3.368977904319763184e-01,-4.755081459879875183e-01
5.307555198669432206e-02,-1.799427394056692664e-01,2.995898087974638302e-02,-3.331161066889762878e-01
4.930596277117729048e-02,4.423082722350955148e-02,-1.593795018270611694e-02,-1.250407909974455833e-01
3.177332617342471660e-02,2.813840284943580627e-03,2.668805047869681965e-03,-4.583638533949851990e-02
2.247522869147360047e-02,9.881243342533707619e-03,6.203069351613522660e-05,-5.697127664461731911e-03
1.564900111407041550e-02,8.148786560923326761e-03,5.378392947022803995e-04,8.420066420512739569e-03
1.111448025330901042e-02,8.411160443210973989e-03,4.200571740511805253e-04,1.230345366639085114e-02
8.015834540128706845e-03,8.404206109116785922e-03,4.598602623445912870e-04,1.191899551486130804e-02
5.914331879466772079e-03,8.482527564046904792e-03,4.852023150306195454e-04,1.019734525470994413e-02
