-1.698765563180436658e-02,-3.002295416669594763e-01
-1.235993144184228607e-02,-1.660556216693278436e-02
-1.721002845154587929e-02,-6.533060443148683283e-02
-1.329805104719748721e-02,-3.509688909840489451e-02
-1.041317271937585581e-02,-2.777102761004886927e-02
-7.615538109785235411e-03,-1.877834187797806573e-02
-5.479649340618003052e-03,-1.320957777560646980e-02
-3.868520597694241614e-03,-9.087285384473283573e-03
-2.704103404239766896e-03,-6.261452903523753027e-03
-1.875437550711159381e-03,-4.293380385667726340e-03
-1.294045781986436720e-03,-2.939804720938650646e-03
-8.895411540975160921e-04,-2.009484310466633922e-03
-6.098701001281316841e-04,-1.372204055252733944e-03
-4.173317301281791137e-04,-9.362709120271629987e-04
-2.851886024647590917e-04,-6.384746183425585656e-04
-1.946945942160981503e-04,-4.352176041152529436e-04
-1.328206376961623878e-04,-2.965793139430675544e-04
-9.056336181379959021e-05,-2.020605084956698331e-04
-6.172720423977240661e-05,-1.376429874686410843e-04
