-8.386296241752815295e-01,4.244758625479872371e+00,-5.002165574248300661e-01,4.684661285086461069e-01
-8.664215207099914551e-01,-8.674665004014969760e-01,3.961639612913131492e-01,-4.351900070905685425e-01
-5.162867441773413280e-01,3.508228257298469654e-01,-3.098946958780288488e-02,-4.527237862348556519e-01
-3.795410513877868208e-01,-1.089330645278095977e-01,3.539854567497968674e-02,-5.000000009313225746e-01
-2.517177075147628562e-01,1.358282323926686408e-02,-6.545945443212986339e-03,-4.220712464302778244e-01
-1.725849014706909712e-01,-7.132736174389718575e-03,1.602677488699555484e-03,-3.401674551423639059e-01
-1.155218171887099632e-01,1.619063307298347631e-02,6.845370749942958572e-04,-2.555748457671143115e-01
-7.808376997709273737e-02,1.390927658067084641e-02,2.722357964375987822e-03,-1.852060667879413813e-01
-5.263545326888560694e-02,1.245528403669595233e-02,2.276480384171009237e-03,-1.302837405819445848e-01
-3.533918624743818265e-02,1.130472917575389008e-02,1.793393422849476684e-03,-9.032135817687958479e-02
