-4.500000000000000000e+00,2.000000000000000000e+00
4.239478051850538165e+00,-1.996064425387181984e+00
2.977466530398301892e+00,-2.032302402496587224e+00
2.152122311848225777e-01,-2.719484335638147066e+00
5.491033373295537423e-01,-2.511438954286230985e+00
3.466317938611214178e-01,-2.721503987096514088e+00
3.509350758314498941e-01,-2.742796711269513299e+00
3.050644128651795461e-01,-2.749590816635889556e+00
2.932728784769373931e-01,-2.758122188980070888e+00
5.217128378368438568e-01,9.616319831982558242e-01
1.689850064391628992e+00,1.307924148887778415e+00
2.264556055288132086e+00,1.786045383569657918e+00
4.109193462966605814e+00,-1.614995376521856763e+00
4.433075915391616384e+00,-9.052843062754017955e-01
4.804210246756077218e+00,-7.840197024784129054e-01
-3.586000768257076921e+00,1.092544987516977706e+00
-3.015934497733901321e+00,2.947491569715996462e+00
-4.081888985989291285e+00,2.106264234448570249e+00
-4.393953198522800641e+00,2.035909938082911541e+00
-4.870771159650307602e+00,2.599907095662365997e+00
-4.880302955514282282e+00,2.535960975259152317e+00
-4.932651476926361411e+00,2.667678623984810038e+00
-4.652969980810727435e+00,2.843612331284154138e+00
-4.955932378803099780e+00,1.800466539835541058e+00
8.256893115960517449e-01,-1.268653230352322803e+00
3.182592256282660959e+00,3.185841243430775904e-02
2.728200497807779623e+00,-9.409150474986066603e-01
3.729070751861399913e+00,1.063926359211877504e+00
-4.089372974973120023e+00,3.247037244263728972e+00
-4.581186925899813467e+00,3.338921172826053052e+00
-4.584381659843016266e+00,3.337198066935733731e+00
-4.762597575555357565e+00,3.472056763696463211e+00
-4.830354508455690699e+00,3.443842345212479561e+00
-4.882265857161351974e+00,3.153427017416090550e+00
-4.963935455553314391e+00,3.028684732677400682e+00
-4.981137266208365055e+00,3.038282482431015730e+00
-4.887164313616315425e+00,3.124289108563832240e+00
-4.988723282899199418e+00,3.065890939895341560e+00
-4.990204770982254345e+00,3.068744336375374360e+00
-4.997906581288919625e+00,3.071003541852210805e+00
-4.818617056416356625e+00,2.864126250276174179e+00
-4.968313875246289868e+00,2.941998049869651854e+00
-4.987085327452514427e+00,2.880708104364714917e+00
-4.925493299615663290e+00,2.865288947011413345e+00
-4.976269263077589322e+00,2.997568737324844967e+00
-4.990529235517191076e+00,3.034929232121892806e+00
-4.867709665426113830e+00,3.173770875714202244e+00
-4.936522013631250871e+00,3.309678703849064707e+00
-4.983589458631385583e+00,3.245449970895812442e+00
-4.993887427138637314e+00,3.442792816781313547e+00
-4.750352317922286183e+00,3.628792081363785282e+00
-4.865272260733345178e+00,3.610416862318062137e+00
-4.864526686239537767e+00,1.938143617894618087e+00
-4.516803169158860598e+00,2.609716699050912414e+00
-4.591545558356036061e+00,2.718737869456905987e+00
-3.978476247560952306e+00,3.430037950261180413e+00
-4.506304271845838372e+00,3.420637544839664201e+00
-4.776512276128374701e+00,3.344956311130652171e+00
-4.573622117368856266e+00,3.392979242023047792e+00
-4.093754043285517064e+00,3.731242818040896747e+00
-4.918839226765804540e+00,3.040297187234567655e+00
-3.339922993401909679e+00,3.366908753353490713e+00
-2.273009052850021749e+00,1.677259552694412514e+00
-2.162496476043787919e+00,3.236530421729095330e+00
-2.187240171449184256e+00,3.254140325093595187e+00
-2.186413793924228077e+00,3.256268481410305782e+00
-4.312376500340255880e+00,1.404713849737794007e+00
-4.335635669719482443e+00,1.440059968960905490e+00
-2.400458309201510598e+00,2.817433548209590910e+00
-4.591599754436416880e+00,1.604910144226338042e+00
-4.669640375624775963e+00,1.486470521264438904e+00
8.144374076006517527e-01,1.257458678458054591e+00
-9.762938920875783300e-01,1.585374517103722347e+00
-4.286792159309035455e+00,-1.337652841100194223e-01
-4.572341857878355675e+00,-1.749210325819995637e-01
-4.775061870557661514e+00,-2.231814446102375060e-01
-4.775061766618512671e+00,-2.231820934206773521e-01
-4.774534834709349695e+00,-2.253199359725555073e-01
-4.774617149435963270e+00,-2.252902117787354830e-01
-4.774617153195841013e+00,-2.252902118755045202e-01
-4.481148904104396813e+00,-2.356461254409947248e-01
-1.640547956516930750e+00,2.636329954151778843e+00
-1.907387951186257480e+00,1.736531786509503128e-01
-4.735613641164195808e-01,-1.753547809870219298e+00
-8.565153519008017469e-01,2.516811152921870409e+00
-6.501683552060115723e-01,2.497734955684505653e+00
-7.528361019357070472e-01,2.584529373785593442e+00
-1.612207929748016300e+00,5.915406454920253410e-01
-1.614256265725452888e+00,1.324556915706186278e+00
-6.335173633007693539e-01,2.000961441637941096e+00
7.501722868025595403e-01,1.531466520061524506e+00
-4.621734555059126670e+00,3.564313312158239100e+00
-4.129414024607697797e+00,3.588035059631842216e+00
-4.989655247225968537e+00,2.636835213692070301e+00
-4.247585269262204477e+00,1.076801789088936090e+00
-4.111800090822903542e+00,1.832752048408594181e+00
-1.050299054197167958e+00,5.392129879350533450e-01
9.806712315371641786e-01,4.497609789426748605e-02
2.971644595335405814e+00,-4.272708503397125712e-01
2.735753528858284156e+00,-7.180826906499124807e-01
4.684505135128747000e+00,-2.747511585342139462e+00
4.895005728543940116e+00,-3.029470916279703996e+00
4.941151452788759002e+00,-1.457819899092318794e+00
4.968254009528446424e+00,-1.325053463334540771e+00
4.978291668947764315e+00,-1.329813568320170836e+00
4.388195617357879108e+00,-3.333985234214997817e+00
4.445884068915289866e+00,-3.201922403032124276e+00
4.110321996625030394e+00,-3.598339637556513537e+00
1.303800806199843620e+00,-1.061746455963528568e+00
3.159571525020123950e+00,-7.931623992945231461e-01
2.009027330499101538e+00,-1.635773022597349247e+00
3.689486607734904666e+00,-1.411716408230710318e+00
1.898166188028996837e+00,-2.195510184065873283e+00
1.867298262812185694e+00,-1.790413689340887071e+00
2.832357697939871244e+00,-2.297680555303851069e+00
4.340769209931967687e+00,-2.934827243051516099e+00
4.407154304686169866e+00,-3.543804928139987265e+00
4.702140481012671458e+00,-8.042675028450916308e-01
4.308471571438670544e+00,-5.579535604534963111e-01
4.566298976327568759e+00,-7.796668065624854371e-01
4.231710010119710930e+00,-7.651658184531594520e-01
4.641051298209553089e+00,-1.459822159993236834e+00
2.379144507780261986e+00,5.417033063341500920e-01
2.431109767476377748e+00,-8.446038895867600260e-01
-1.465633268997133865e+00,1.352940369098767803e+00
-3.387695852723629830e+00,4.969410722682728876e-01
-5.720345295003417263e-01,-1.168346805996687721e+00
-4.328032564932304260e-01,-7.088275208029819474e-01
2.000951288125146110e+00,5.353727754171613284e-01
2.098219073671905743e+00,5.789882841752289622e-01
2.055749716493403323e+00,7.295326660134897612e-01
2.049362937044282074e+00,7.366077846112840666e-01
2.027483276932673384e-01,2.195863650108992537e+00
-2.382841054607734987e-01,2.499542693520991676e+00
-3.462786504518315933e-01,2.746930207169490323e+00
-3.469600878932723176e-01,2.752094724607605070e+00
2.780965666439635608e+00,-2.720680849011678060e+00
1.000483808484004866e+00,-2.587077751356442246e+00
1.145771519718343789e+00,-2.672999060461955789e+00
2.811302486518730603e+00,-1.189617749520603951e-01
3.608427694161341570e+00,1.070602909924750490e+00
3.225674036077978535e+00,1.360099258337397199e+00
3.220438375379111928e+00,1.364729092709882075e+00
4.200446069784866232e+00,3.906937406839389171e-01
4.044266297642721497e+00,6.873703209942497727e-01
4.541112684883541917e+00,-2.668030793366496400e+00
4.822845119609728393e+00,-2.675840699131605049e+00
4.824123160269169652e+00,-2.676445191178004723e+00
4.956288762152722960e+00,-2.739603613242217683e+00
1.602464292655785716e+00,-8.558473565102668879e-01
2.860867725359012681e+00,-1.093085776974763279e+00
3.011142619207585636e+00,-9.920224598660459803e-01
3.117755210091178508e+00,9.388693621116975807e-01
3.866285405693745680e+00,-5.789695623057570240e-01
2.093179795157152689e+00,1.612923263598863510e+00
1.800874645379764827e+00,2.004301149293193696e+00
3.795990504085580142e-01,1.226327259478814824e+00
1.529293788604335180e+00,1.311665709483171183e+00
1.720060714982089234e+00,-1.736664633581623152e+00
2.076912720633241616e+00,-7.491645308617930210e-01
2.773467481227122278e+00,6.187138237139998553e-01
2.539598428890313730e+00,-3.340283252162334904e+00
2.545754747646363558e+00,-3.347087342954553346e+00
2.621066196779153312e+00,-3.380716992363282269e+00
3.727319863560903279e+00,9.073118364124610480e-04
4.327487914698603610e+00,7.485119574532671238e-02
4.568811689850694080e+00,1.016159663301252347e-01
4.571419649339725666e+00,1.506302013319325006e-01
2.450147281663927146e+00,-1.530308385251435643e+00
1.647145798843090869e+00,-2.670920699063898063e+00
-3.258847526970208630e+00,1.299222528544723865e+00
-2.515114599471405032e+00,1.840444253675655784e+00
-2.473972675162084300e+00,1.818894174799322139e+00
-3.941802403240195041e+00,3.157123702325273396e+00
-3.960891920958784507e+00,3.246135368548740630e+00
-3.658603362471179565e+00,3.408915401063853601e+00
-4.012564195941268785e+00,3.671534843535197989e+00
-4.434602872561275611e+00,3.248233619343445788e+00
-4.658569798566335685e+00,2.618957751046921079e+00
-1.235040731121327173e+00,-2.246971816511722952e+00
-1.767958943932276483e+00,-2.029568326103457387e+00
-1.770816072349201908e+00,-2.033285934068741252e+00
-1.768216956178842336e+00,-2.060937235722732463e+00
-2.925775604368819671e+00,1.120131239164925407e+00
-3.909237922332365223e+00,2.075369166299102730e+00
-3.414279724962486551e+00,2.294721163401329367e+00
-8.656986307012033421e-01,2.785345512375056565e+00
2.537217839243793627e+00,2.450223560059048289e-01
-4.890616472729842457e+00,2.578840314389553967e+00
-4.913336192955718218e+00,2.561712767572908778e+00
-4.963788044183126580e+00,2.490962411941511245e+00
-4.965145667187169209e+00,2.493109375852820442e+00
-4.986004176006350264e+00,2.500761452598879053e+00
-4.988476595720777063e+00,2.500683213872656907e+00
-4.997770063787589478e+00,2.536818625629277957e+00
-2.375155856409487676e+00,-3.059018192638371936e-01
-2.682618297477965985e+00,-1.409663448628222904e+00
-3.819923922811617523e+00,1.317908255368216430e-02
-4.172938195090665658e+00,-6.779752915555717907e-01
-4.635271448010322537e+00,-2.147661519037072919e-01
-4.637521375252677380e+00,-2.146319055727135550e-01
-4.034064189830516511e+00,-7.899256737967668140e-01
-2.508265491920489865e+00,2.287382331720970718e+00
6.401432013016492562e-01,-1.810423006283294889e+00
4.869259964125838280e-01,-2.447736743214367294e+00
1.349073241609979767e+00,-1.964099810280067970e+00
5.322316376122379067e-01,-2.240642183582340685e+00
-1.379501371569110679e-01,-5.406612272978992273e-01
-1.141906493589671251e-01,-2.029161692494068525e+00
4.065025207335971835e+00,4.446889805905152038e-01
3.115817545287761448e+00,-3.476943513591788548e+00
3.568680643421631160e+00,-2.385790534222359760e+00
3.987799344473177854e+00,-2.930804407412422652e+00
3.983992334553818182e+00,-2.943800439039045980e+00
3.796816148645183464e+00,-3.276199245055126497e+00
3.829121725182969449e+00,-3.274913020029398769e+00
4.524631972618500697e+00,-2.445367008361625683e+00
4.613555701054417924e+00,-2.420704303108632161e+00
4.612490511191692732e+00,-2.443745844560676783e+00
4.499436682966288181e+00,-2.571000320266185746e+00
4.062816150870743215e+00,-3.299936811904531808e+00
4.885355916964070566e+00,-3.244652148913938383e+00
4.626055180131984024e+00,-2.257330282157588908e+00
4.721273893417786915e+00,-2.227240908730765856e+00
3.222073325761557250e+00,-2.135536441848642220e-01
3.584940520977750733e+00,-1.958743745321477325e-01
4.076646139832807769e+00,-4.760121801063356695e-01
4.586846340197571870e+00,-4.180042015361654650e-01
3.909531516832445597e+00,-2.617201865078102596e+00
4.351454869103002387e+00,-2.348657870767752343e+00
