-7.251951130040613647e-01,2.783487229961422393e+00,-8.519434749220848591e-02,4.626154389526994648e-01
-5.246127426624298540e-01,1.090041992068290888e+00,2.914477437734603327e-01,-1.738870143890380859e-01
-3.669940650463103804e-01,4.818778626620771055e-01,1.484351865947246552e-01,-2.035260051488876343e-01
-2.500054031610489114e-01,2.581580206751823425e-01,6.990134567022322776e-02,-2.110424339771270752e-01
-1.681573152542114313e-01,1.595575962215662058e-01,3.783085681498050967e-02,-1.955732405185699463e-01
-1.125216096639633095e-01,1.054818622767925151e-01,2.340521737933158944e-02,-1.629498470574617386e-01
-7.516574487090110779e-02,7.119211591780186255e-02,1.550986357033252820e-02,-1.260331198573112488e-01
-5.020432919263839722e-02,4.806938534602522850e-02,1.050874060019850800e-02,-9.284450626000761986e-02
-3.355291448533534449e-02,3.221695804968476018e-02,7.128910813480616657e-03,-6.627004873007535934e-02
-2.235684394836425642e-02,2.230159300379454604e-02,4.823427973315119396e-03,-4.634702508337795734e-02
