-4.392819658093035429e+00,3.724184180162804836e+00
-6.686356067657470703e-01,2.724184274673461914e+00
2.055548667907714844e+00,1.724184274673461914e+00
3.779732942581176758e+00,7.241842746734619141e-01
4.503917217254638672e+00,-2.758157253265380859e-01
4.228101491928100586e+00,-8.476349115371704102e-01
3.380466818809509277e+00,-1.052184820175170898e+00
2.328282117843627930e+00,-1.004792988300323486e+00
1.323489189147949219e+00,-8.142518699169158936e-01
5.092372894287109375e-01,-5.692100822925567627e-01
