-4.010596491100021921e-01,-2.905443541960898157e-01,-1.189567323190422465e-01
1.682530620769818741e-01,-8.019977350931674354e-02,-9.925482330240611994e-02
2.525130105058143171e-01,-5.081380154175335617e-02,-9.762756601557154301e-02
-9.135065583365338249e-01,-4.867832559616950827e-01,-1.417835884537515245e-01
-9.362621513891515868e-01,-4.990576878062538690e-01,-1.454325427322904207e-01
-9.442419475895129644e-01,-5.052381672451821126e-01,-1.480943725442524783e-01
-5.417324323729502122e-01,-3.578225720453269698e-01,-1.351232241358345521e-01
7.098500769917380493e-02,-1.293967622478654211e-01,-1.124083264906203528e-01
5.285615277812100860e-02,-1.365254627378647001e-01,-1.133535923010909469e-01
3.313640176001655252e-02,-1.444091008310650348e-01,-1.144772891730731351e-01
2.382764714329820011e-01,-6.701225997260105982e-02,-1.061939233343352357e-01
9.999999993471817561e-01,5.937178518964881802e-01,4.880748521477051155e-02
9.999999992738387578e-01,6.158477842225428267e-01,7.492083694002979466e-02
-1.000304924003117879e+00,-9.397733560026727551e-01,-2.041324931340058116e-02
-1.000410113235843834e+00,-9.894430812436917355e-01,-1.778389374232390921e-02
8.443808019776843921e-01,2.915138033067491974e-01,1.411766929639864457e-02
1.000921924616749781e+00,4.168808484222245592e-01,2.757643503830014414e-02
1.000317659055784070e+00,7.410493564752449469e-01,6.914938395747380340e-02
1.457748823410860706e-02,-4.171888963764742997e-02,-3.426289849126132325e-02
1.000000000179844140e+00,3.953644707959517168e-01,-1.377910524599184824e-02
9.999999999402475748e-01,4.190157269934660089e-01,-1.326179762879025129e-02
-5.673291493983588785e-01,-6.579410734705279373e-02,8.651789983098463754e-02
8.213335014372897813e-01,4.239401974270293194e-01,1.173461209950267953e-01
8.287408984382838018e-01,4.269843068573777600e-01,1.178290437239588734e-01
9.905899432631437573e-01,4.906563745687665401e-01,1.262963894445411350e-01
9.999999995047900159e-01,6.698081147224114185e-01,1.583529972149113618e-01
9.999999991399901589e-01,6.988269630726995363e-01,1.619346349739699820e-01
9.999999987575118876e-01,7.701459377567940745e-01,1.706374153509785940e-01
-9.928603503543851350e-01,-3.962514643700953965e-01,-5.607599903038542472e-02
-9.415260520215629203e-01,-3.173989138305315372e-01,-1.009031333351529183e-02
-9.999999995974548916e-01,-5.195117937811871700e-01,-2.393936913535760214e-02
