-4.010596491100021921e-01,-2.905443541960898157e-01,-1.189567323190422465e-01
-2.043354592467984954e-01,-2.189045478799279409e-01,-1.129202808403092645e-01
-2.560832359217468657e-01,-2.495766991260415790e-01,-1.232391732240695620e-01
-7.246775853228162312e-01,-3.932176917749918288e-01,-1.176854745902858185e-01
-3.197142400749132252e-01,-2.270992162054472074e-01,-9.149730283910133266e-02
-7.954578863769491415e-01,-4.516961457123657708e-01,-1.440000395298165481e-01
-1.000000024398423948e+00,-6.117167269275723962e-01,-1.613390797909710350e-01
-1.000000216359941074e+00,-6.455816395041487077e-01,-1.681410399296117131e-01
-1.000001864557805709e+00,-8.155663983875942602e-01,-1.940492783728037518e-01
-1.000000091818038950e+00,-8.168328473697034076e-01,-1.946209635609250088e-01
-1.000001208109710049e+00,-8.294004043092403355e-01,-1.961294392969568368e-01
2.339044499251300702e-01,-5.883731358208252327e-02,-9.911865969379267394e-02
9.999999994926963565e-01,5.398295283724368065e-01,3.826373819313771962e-02
1.000267638989795982e+00,7.726005739069353728e-01,3.636310967336019162e-02
1.000312596530975373e+00,9.507672702339193815e-01,3.369296357650214402e-02
1.000338450879275198e+00,9.691577848025946240e-01,3.272116863906472661e-02
1.000340004290255935e+00,9.702900429860628062e-01,3.259926947910702505e-02
1.000352909988106331e+00,9.794026724249381699e-01,3.204905072014933853e-02
1.000353853242798907e+00,9.800667251494162846e-01,3.200822559699939562e-02
4.549494285853238895e-01,1.819796106939725044e-01,2.599549633183746364e-02
6.249731184475597612e-01,2.473365647808938861e-01,3.375097307201505720e-02
6.752973968250095549e-01,2.690069184067820363e-01,3.776305684680968111e-02
-7.251835669893172964e-01,-2.811658187191178326e-01,-3.486022172391629870e-02
-6.876533315139907732e-01,-1.804593475236688227e-01,3.053388769136172395e-02
-2.682120814707803502e-01,5.616721939570672173e-02,1.053167766899979901e-01
1.445910210697060180e-03,1.543509524205517458e-01,1.135814371628186548e-01
