-4.239317945214673422e+00,3.724626099770307341e+00
-5.146918296813964844e-01,2.309134483337402344e+00
1.794442653656005859e+00,1.087761640548706055e+00
2.882204294204711914e+00,1.574084162712097168e-01
3.039612710475921631e+00,-3.914747238159179688e-01
2.648138046264648438e+00,-6.648819446563720703e-01
1.983256101608276367e+00,-7.208652421832084656e-01
1.262390851974487305e+00,-6.373068019747734070e-01
6.250840425491333008e-01,-4.843386709690093994e-01
1.407453715801239014e-01,-3.149021565914154053e-01
