-1.007918134684247402e+00,-2.330551071271031560e+00
-3.338469266891479492e+00,-1.330551147460937500e+00
-4.669020414352416992e+00,-3.305511474609375000e-01
-4.999571800231933594e+00,6.110450625419616699e-01
-4.388526737689971924e+00,1.070597231388092041e+00
-3.317929744720458984e+00,1.175368800759315491e+00
-2.142560958862304688e+00,1.048268660902976990e+00
-1.094292283058166504e+00,8.029627203941345215e-01
-2.913295626640319824e-01,5.292205810546875000e-01
2.378910183906555176e-01,2.745611071586608887e-01
