-1.221605690920631870e-01,2.670377113248139089e+00
2.548216544156075791e+00,1.670002527002815373e+00
4.218219071158891609e+00,6.703008623125320531e-01
4.888519933471423329e+00,-3.298114939140862623e-01
4.558708439557337400e+00,-9.323652684749068609e-01
3.626343171082430317e+00,-1.142258820703842215e+00
2.484084350378588102e+00,-1.083552827700677179e+00
1.400531522677910923e+00,-8.737165988197749256e-01
5.268149238581359972e-01,-6.073566002634442906e-01
-8.054167640530829342e-02,-3.501544205208633742e-01
