0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.007267738953316449e-02,1.230865723857873656e-01,-2.367953144501148618e-02,-1.269589468993768677e-01
5.952464784999027259e-02,1.261412347706428183e-01,-1.091353402259587387e-02,-1.455767645072476857e-01
-1.757915052550659274e-01,2.022627644721496087e-02,-2.735436314306805700e-02,3.033317474214652920e-01
-1.673867655963998669e-01,1.512504583861985497e-01,1.014779455875012559e-01,2.440246398972172881e-01
-1.626722327164176751e-01,1.517453225800076688e-01,9.020255997955448080e-02,2.961138422764870715e-01
-7.747007440153370617e-01,-1.039431996611171471e-01,1.358632340248258352e-01,1.834952546686865749e-01
-8.692143919525828766e-01,-1.490889695222487876e-01,9.454619266779140663e-02,-4.707750460771165102e-02
-8.739245843141767445e-01,-5.935935193809009636e-02,2.401672897409355689e-02,-1.467119177746821768e-01
-8.634147365462579993e-01,-6.455989628407869663e-02,2.107192495077730987e-02,-1.395304582192897491e-01
-8.625438566206439228e-01,5.546264388667293543e-02,2.052531431120890315e-01,4.598166470268588712e-02
-9.107723731807558787e-01,1.818056919248036973e-01,1.540024158815208877e-01,1.567086469669536908e-01
-6.499357513607142423e-01,-1.801980831555948515e-01,1.289836214983996199e-01,4.380139608823413466e-01
-7.479716094247002012e-01,-6.312865377000821399e-01,-2.079013966063478491e-01,1.527156472968027034e-01
-7.624323303203621727e-01,-7.816167347936391341e-01,-3.349088088932304363e-01,1.248726841440127022e-01
-6.428158396310268419e-01,-7.836474094568639526e-01,-3.185359018728138869e-01,3.457978834134293189e-01
-7.356300562469532123e-01,-8.844837516650836395e-01,-4.949582446535241154e-01,4.167834081583978167e-01
-7.339158284358937578e-01,-9.097629667561547562e-01,-4.936054019453370856e-01,4.227985626627058235e-01
-5.803908758945254265e-01,-8.681080913947571975e-01,-8.587380630832565087e-01,4.917519262885881592e-01
-5.858085457675301644e-01,-8.693959815347521713e-01,-8.647059060659132435e-01,4.978451224360220806e-01
-5.859402359075494005e-01,-8.697267057933563139e-01,-8.647728244779543383e-01,4.982897705675032318e-01
-5.862318947061254670e-01,-8.691391732099096323e-01,-8.660365208001675752e-01,4.997617099359485948e-01
-5.943345716602913553e-01,-8.730976372047026812e-01,-8.818673853984571043e-01,4.974925949858506335e-01
-5.950325449141609102e-01,-8.730152429366425659e-01,-8.826187156372611309e-01,4.966696710386502289e-01
-5.886501913953406939e-01,-8.806366555490773296e-01,-9.015844995067278100e-01,4.908916572826285685e-01
-4.943863230937376452e-01,-9.666694551036721927e-01,-8.582434940529987122e-01,4.901768424360746779e-01
-4.967605039614945706e-01,-9.648309848923763976e-01,-8.625921563768649269e-01,4.965337547040086785e-01
-4.943254104852057851e-01,-9.501127389204420126e-01,-8.632647201241906432e-01,4.972930372401652144e-01
-4.928248279994688064e-01,-9.503595013385929269e-01,-8.615413185235621940e-01,4.978909548983102562e-01
